Pattern,Board ID,Sensor,Status,Time to Failure (ms),Current,Location,Date,Solution,Voltage,Notes,CV_Post,CF_Post,Tags,CV_Baseline,CF_Baseline,Ph
4,03_04_0036,U4,Failed,162098.0,03_04_0036_U4_20250219_I.csv,CREOL-A112,2/19/2025,Succinic 0.712 mM,3.0,,03_04_0036_U4_20250314_CV_1.csv,03_04_0036_U4_20250314_CF_1.csv,,03_04_0036_U4_20231121_CV_0.csv,03_04_0036_U4_20231121_CF_0.csv,
4,03_04_0041,U1,Not started,,,,,,,,,,,03_04_0041_U1_20231121_CV_0.csv,03_04_0041_U1_20231121_CF_0.csv,
4,03_04_0041,U2,Not started,,,,,,,,,,,03_04_0041_U2_20231121_CV_0.csv,03_04_0041_U2_20231121_CF_0.csv,
4,03_04_0041,U3,Not started,,,,,,,,,,,03_04_0041_U3_20231121_CV_0.csv,03_04_0041_U3_20231121_CF_0.csv,
4,03_04_0041,U4,Not started,,,,,,,,,,,03_04_0041_U4_20231121_CV_0.csv,03_04_0041_U4_20231121_CF_0.csv,
4,03_04_0046,U1,Measure/Scanned,39293.0,0.0057,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0046_U1_20241015_CV_1.csv,03_04_0046_U1_20241015_CF_1.csv,,03_04_0046_U1_20231121_CV_0.csv,03_04_0046_U1_20231121_CF_0.csv,
4,03_04_0046,U2,Measure/Scanned,31251.0,0.0054,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0046_U2_20241015_CV_1.csv,03_04_0046_U2_20241015_CF_1.csv,,03_04_0046_U2_20231121_CV_0.csv,03_04_0046_U2_20231121_CF_0.csv,
4,03_04_0046,U3,Measure/Scanned,39036.0,0.0059,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0046_U3_20241015_CV_1.csv,03_04_0046_U3_20241015_CF_1.csv,,03_04_0046_U3_20231121_CV_0.csv,03_04_0046_U3_20231121_CF_0.csv,
4,03_04_0046,U4,Measure/Scanned,39445.0,0.0051,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0046_U4_20241015_CV_1.csv,03_04_0046_U4_20241015_CF_1.csv,,03_04_0046_U4_20231121_CV_0.csv,03_04_0046_U4_20231121_CF_0.csv,
4,03_04_0051,U1,Failed,51228.0,03_04_0051_U1_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,pH 3.96,03_04_0051_U1_20250416_CV_1.csv,03_04_0051_U1_20250416_CF_1.csv,,03_04_0051_U1_20231121_CV_0.csv,03_04_0051_U1_20231121_CF_0.csv,3.96
4,03_04_0051,U2,Failed,38554.0,03_04_0051_U2_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0051_U2_20250416_CV_1.csv,03_04_0051_U2_20250416_CF_1.csv,,03_04_0051_U2_20231121_CV_0.csv,03_04_0051_U2_20231121_CF_0.csv,
4,03_04_0051,U3,Failed,40426.0,03_04_0051_U3_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0051_U3_20250416_CV_1.csv,03_04_0051_U3_20250416_CF_1.csv,,03_04_0051_U3_20231121_CV_0.csv,03_04_0051_U3_20231121_CF_0.csv,
4,03_04_0051,U4,Failed,40868.0,03_04_0051_U4_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0051_U4_20250416_CV_1.csv,03_04_0051_U4_20250416_CF_1.csv,,03_04_0051_U4_20231121_CV_0.csv,03_04_0051_U4_20231121_CF_0.csv,
4,03_04_0056,U1,Failed,46035.0,03_04_0056_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0056_U1_20250314_CV_1.csv,03_04_0056_U1_20250314_CF_1.csv,,03_04_0056_U1_20231121_CV_0.csv,03_04_0056_U1_20231121_CF_0.csv,
4,03_04_0056,U2,Failed,42011.0,03_04_0056_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0056_U2_20250314_CV_1.csv,03_04_0056_U2_20250314_CF_1.csv,,03_04_0056_U2_20231121_CV_0.csv,03_04_0056_U2_20231121_CF_0.csv,
4,03_04_0056,U3,Failed,37900.0,03_04_0056_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0056_U3_20250314_CV_1.csv,03_04_0056_U3_20250314_CF_1.csv,,03_04_0056_U3_20231121_CV_0.csv,03_04_0056_U3_20231121_CF_0.csv,
4,03_04_0056,U4,Failed,42042.0,03_04_0056_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0056_U4_20250314_CV_1.csv,03_04_0056_U4_20250314_CF_1.csv,,03_04_0056_U4_20231121_CV_0.csv,03_04_0056_U4_20231121_CF_0.csv,
4,03_04_0061,U1,Not started,,,,,,,,,,,03_04_0061_U1_20231121_CV_0.csv,03_04_0061_U1_20231121_CF_0.csv,
4,03_04_0061,U2,Not started,,,,,,,,,,,03_04_0061_U2_20231121_CV_0.csv,03_04_0061_U2_20231121_CF_0.csv,
4,03_04_0061,U3,Not started,,,,,,,,,,,03_04_0061_U3_20231121_CV_0.csv,03_04_0061_U3_20231121_CF_0.csv,
4,03_04_0061,U4,Not started,,,,,,,,,,,03_04_0061_U4_20231121_CV_0.csv,03_04_0061_U4_20231121_CF_0.csv,
4,03_04_0066,U1,Measure/Scanned,52198.0,0.006,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0066_U1_20241015_CV_1.csv,03_04_0066_U1_20241015_CF_1.csv,,03_04_0066_U1_20231121_CV_0.csv,03_04_0066_U1_20231121_CF_0.csv,
4,03_04_0066,U2,Measure/Scanned,65877.0,0.0058,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0066_U2_20241015_CV_1.csv,03_04_0066_U2_20241015_CF_1.csv,,03_04_0066_U2_20231121_CV_0.csv,03_04_0066_U2_20231121_CF_0.csv,
4,03_04_0066,U3,Measure/Scanned,77964.0,0.0054,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0066_U3_20241015_CV_1.csv,03_04_0066_U3_20241015_CF_1.csv,,03_04_0066_U3_20231121_CV_0.csv,03_04_0066_U3_20231121_CF_0.csv,
4,03_04_0066,U4,Measure/Scanned,63731.0,0.0052,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0066_U4_20241015_CV_1.csv,03_04_0066_U4_20241015_CF_1.csv,,03_04_0066_U4_20231121_CV_0.csv,03_04_0066_U4_20231121_CF_0.csv,
4,03_04_0071,U1,Failed,48820.0,03_04_0071_U1_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,3.843pH,03_04_0071_U1_20250416_CV_1.csv,03_04_0071_U1_20250416_CF_1.csv,,03_04_0071_U1_20231121_CV_0.csv,03_04_0071_U1_20231121_CF_0.csv,3.84
4,03_04_0071,U2,Failed,34720.0,03_04_0071_U2_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0071_U2_20250416_CV_1.csv,03_04_0071_U2_20250416_CF_1.csv,,03_04_0071_U2_20231121_CV_0.csv,03_04_0071_U2_20231121_CF_0.csv,
4,03_04_0071,U3,Failed,29584.0,03_04_0071_U3_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0071_U3_20250416_CV_1.csv,03_04_0071_U3_20250416_CF_1.csv,,03_04_0071_U3_20231121_CV_0.csv,03_04_0071_U3_20231121_CF_0.csv,
4,03_04_0071,U4,Failed,27469.0,03_04_0071_U4_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0071_U4_20250416_CV_1.csv,03_04_0071_U4_20250416_CF_1.csv,,03_04_0071_U4_20231121_CV_0.csv,03_04_0071_U4_20231121_CF_0.csv,
4,03_04_0076,U1,Failed,88182.0,03_04_0076_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0076_U1_20250314_CV_1.csv,03_04_0076_U1_20250314_CF_1.csv,,03_04_0076_U1_20231121_CV_0.csv,03_04_0076_U1_20231121_CF_0.csv,
4,03_04_0076,U2,Failed,121773.0,03_04_0076_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0076_U2_20250314_CV_1.csv,03_04_0076_U2_20250314_CF_1.csv,,03_04_0076_U2_20231121_CV_0.csv,03_04_0076_U2_20231121_CF_0.csv,
4,03_04_0076,U3,Failed,62972.0,03_04_0076_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,,,,03_04_0076_U3_20231121_CV_0.csv,03_04_0076_U3_20231121_CF_0.csv,
4,03_04_0076,U4,Failed,83169.0,03_04_0076_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,,,,03_04_0076_U4_20231121_CV_0.csv,03_04_0076_U4_20231121_CF_0.csv,
4,03_04_0081,U1,Not started,,,,,,,,,,,03_04_0081_U1_20231121_CV_0.csv,03_04_0081_U1_20231121_CF_0.csv,
4,03_04_0081,U2,Not started,,,,,,,,,,,03_04_0081_U2_20231121_CV_0.csv,03_04_0081_U2_20231121_CF_0.csv,
4,03_04_0081,U3,Not started,,,,,,,,,,,03_04_0081_U3_20231121_CV_0.csv,03_04_0081_U3_20231121_CF_0.csv,
4,03_04_0081,U4,Not started,,,,,,,,,,,03_04_0081_U4_20231121_CV_0.csv,03_04_0081_U4_20231121_CF_0.csv,
4,03_04_0086,U2,Measure/Scanned,88050.0,0.0089,CREOL-A112,1/8/2025,DI Water,3.0,,03_04_0086_U2_20250117_CV_1.csv,03_04_0086_U2_20250117_CF_1.csv,,03_04_0086_U2_20231121_CV_0.csv,03_04_0086_U2_20231121_CF_0.csv,
4,03_04_0086,U3,Measure/Scanned,76428.0,0.0076,CREOL-A112,1/8/2025,DI Water,3.0,,03_04_0086_U3_20250117_CV_1.csv,03_04_0086_U3_20250117_CF_1.csv,,03_04_0086_U3_20231121_CV_0.csv,03_04_0086_U3_20231121_CF_0.csv,
4,03_04_0086,U4,Measure/Scanned,87975.0,0.0056,CREOL-A112,1/8/2025,DI Water,3.0,,03_04_0086_U4_20250117_CV_1.csv,03_04_0086_U4_20250117_CF_1.csv,,03_04_0086_U4_20231121_CV_0.csv,03_04_0086_U4_20231121_CF_0.csv,
4,03_04_0086,U1,Measure/Scanned,53168.0,0.0164,CREOL-A112,1/8/2025,DI Water,3.0,Ran twice,03_04_0086_U1_20250117_CV_1.csv,03_04_0086_U1_20250117_CF_1.csv,,03_04_0086_U1_20231121_CV_0.csv,03_04_0086_U1_20231121_CF_0.csv,
4,03_04_0091,U1,Failed,77704.0,03_04_0091_U1_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,3.91 pH,03_04_0091_U1_20250416_CV_1.csv,03_04_0091_U1_20250416_CF_1.csv,,03_04_0091_U1_20231121_CV_0.csv,03_04_0091_U1_20231121_CF_0.csv,3.91
4,03_04_0091,U2,Failed,62575.0,03_04_0091_U2_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,,03_04_0091_U2_20250416_CV_1.csv,03_04_0091_U2_20250416_CF_1.csv,,03_04_0091_U2_20231121_CV_0.csv,03_04_0091_U2_20231121_CF_0.csv,
4,03_04_0091,U3,Failed,80718.0,03_04_0091_U3_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,,03_04_0091_U3_20250416_CV_1.csv,03_04_0091_U3_20250416_CF_1.csv,,03_04_0091_U3_20231121_CV_0.csv,03_04_0091_U3_20231121_CF_0.csv,
4,03_04_0091,U4,Failed,104553.0,03_04_0091_U4_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,3.72 pH,03_04_0091_U4_20250416_CV_1.csv,03_04_0091_U4_20250416_CF_1.csv,,03_04_0091_U4_20231121_CV_0.csv,03_04_0091_U4_20231121_CF_0.csv,3.91
4,03_04_0096,U1,Failed,41758.0,03_04_0096_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0096_U1_20250314_CV_1.csv,03_04_0096_U1_20250314_CF_1.csv,,03_04_0096_U1_20231121_CV_0.csv,03_04_0096_U1_20231121_CF_0.csv,
4,03_04_0096,U2,Failed,24979.0,03_04_0096_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0096_U2_20250314_CV_1.csv,03_04_0096_U2_20250314_CF_1.csv,,03_04_0096_U2_20231121_CV_0.csv,03_04_0096_U2_20231121_CF_0.csv,
4,03_04_0096,U3,Failed,46061.0,03_04_0096_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0096_U3_20250314_CV_1.csv,03_04_0096_U3_20250314_CF_1.csv,,03_04_0096_U3_20231121_CV_0.csv,03_04_0096_U3_20231121_CF_0.csv,
4,03_04_0096,U4,Failed,33626.0,03_04_0096_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0096_U4_20250314_CV_1.csv,03_04_0096_U4_20250314_CF_1.csv,,03_04_0096_U4_20231121_CV_0.csv,03_04_0096_U4_20231121_CF_0.csv,
4,03_04_0101,U1,Not started,,,,,,,,,,,03_04_0101_U1_20231121_CV_0.csv,03_04_0101_U1_20231121_CF_0.csv,
4,03_04_0101,U2,Not started,,,,,,,,,,,03_04_0101_U2_20231121_CV_0.csv,03_04_0101_U2_20231121_CF_0.csv,
4,03_04_0101,U3,Not started,,,,,,,,,,,03_04_0101_U3_20231121_CV_0.csv,03_04_0101_U3_20231121_CF_0.csv,
4,03_04_0101,U4,Not started,,,,,,,,,,,03_04_0101_U4_20231121_CV_0.csv,03_04_0101_U4_20231121_CF_0.csv,
4,03_04_0106,U1,Not started,,,,,,,,,,,03_04_0106_U1_20231121_CV_0.csv,03_04_0106_U1_20231121_CF_0.csv,
4,03_04_0106,U2,Not started,,,,,,,,,,,03_04_0106_U2_20231121_CV_0.csv,03_04_0106_U2_20231121_CF_0.csv,
4,03_04_0106,U3,Not started,,,,,,,,,,,03_04_0106_U3_20231121_CV_0.csv,03_04_0106_U3_20231121_CF_0.csv,
4,03_04_0106,U4,Not started,,,,,,,,,,,03_04_0106_U4_20231121_CV_0.csv,03_04_0106_U4_20231121_CF_0.csv,
4,03_04_0111,U1,Failed,42194.0,03_04_0111_U1_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,4.05 pH,03_04_0111_U1_20250416_CV_1.csv,03_04_0111_U1_20250416_CF_1.csv,,03_04_0111_U1_20231121_CV_0.csv,03_04_0111_U1_20231121_CF_0.csv,4.05
4,03_04_0111,U2,Failed,36203.0,03_04_0111_U2_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,,03_04_0111_U2_20250416_CV_1.csv,03_04_0111_U2_20250416_CF_1.csv,,03_04_0111_U2_20231121_CV_0.csv,03_04_0111_U2_20231121_CF_0.csv,
4,03_04_0111,U3,Failed,45372.0,03_04_0111_U3_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,,03_04_0111_U3_20250416_CV_1.csv,03_04_0111_U3_20250416_CF_1.csv,,03_04_0111_U3_20231121_CV_0.csv,03_04_0111_U3_20231121_CF_0.csv,
4,03_04_0111,U4,Failed,43714.0,03_04_0111_U4_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,3.77 pH,03_04_0111_U4_20250416_CV_1.csv,03_04_0111_U4_20250416_CF_1.csv,,03_04_0111_U4_20231121_CV_0.csv,03_04_0111_U4_20231121_CF_0.csv,4.05
4,03_04_0126,U1,Not started,,,,,,,,,,,03_04_0126_U1_20231121_CV_0.csv,03_04_0126_U1_20231121_CF_0.csv,
4,03_04_0126,U2,Not started,,,,,,,,,,,03_04_0126_U2_20231121_CV_0.csv,03_04_0126_U2_20231121_CF_0.csv,
4,03_04_0126,U3,Not started,,,,,,,,,,,03_04_0126_U3_20231121_CV_0.csv,03_04_0126_U3_20231121_CF_0.csv,
4,03_04_0126,U4,Not started,,,,,,,,,,,03_04_0126_U4_20231121_CV_0.csv,03_04_0126_U4_20231121_CF_0.csv,
4,03_04_0131,U1,Failed,33648.0,03_04_0131_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0131_U1_20250314_CV_1.csv,03_04_0131_U1_20250314_CF_1.csv,,03_04_0131_U1_20231121_CV_0.csv,03_04_0131_U1_20231121_CF_0.csv,
4,03_04_0131,U2,Failed,33644.0,03_04_0131_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0131_U2_20250314_CV_1.csv,03_04_0131_U2_20250314_CF_1.csv,,03_04_0131_U2_20231121_CV_0.csv,03_04_0131_U2_20231121_CF_0.csv,
4,03_04_0131,U3,Failed,33501.0,03_04_0131_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0131_U3_20250314_CV_1.csv,03_04_0131_U3_20250314_CF_1.csv,,03_04_0131_U3_20231121_CV_0.csv,03_04_0131_U3_20231121_CF_0.csv,
4,03_04_0131,U4,Failed,75872.0,03_04_0131_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0131_U4_20250314_CV_1.csv,03_04_0131_U4_20250314_CF_1.csv,,03_04_0131_U4_20231121_CV_0.csv,03_04_0131_U4_20231121_CF_0.csv,
4,03_04_0136,U1,Not started,,,,,,,,,,,03_04_0136_U1_20231121_CV_0.csv,03_04_0136_U1_20231121_CF_0.csv,
4,03_04_0136,U2,Not started,,,,,,,,,,,03_04_0136_U2_20231121_CV_0.csv,03_04_0136_U2_20231121_CF_0.csv,
4,03_04_0136,U3,Not started,,,,,,,,,,,03_04_0136_U3_20231121_CV_0.csv,03_04_0136_U3_20231121_CF_0.csv,
4,03_04_0136,U4,Not started,,,,,,,,,,,03_04_0136_U4_20231121_CV_0.csv,03_04_0136_U4_20231121_CF_0.csv,
4,03_04_0141,U1,Failed,105273.0,03_04_0141_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,3.94 pH,03_04_0141_U1_20250416_CV_1.csv,03_04_0141_U1_20250416_CF_1.csv,,03_04_0041_U1_20231121_CV_0.csv,03_04_0041_U1_20231121_CF_0.csv,3.94
4,03_04_0141,U2,Failed,46971.0,03_04_0141_U2_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,,03_04_0141_U2_20250416_CV_1.csv,03_04_0141_U2_20250416_CF_1.csv,,03_04_0041_U2_20231121_CV_0.csv,03_04_0041_U2_20231121_CF_0.csv,
4,03_04_0141,U3,Failed,59677.0,03_04_0141_U3_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,,03_04_0141_U3_20250416_CV_1.csv,03_04_0141_U3_20250416_CF_1.csv,,03_04_0041_U3_20231121_CV_0.csv,03_04_0041_U3_20231121_CF_0.csv,
4,03_04_0141,U4,Failed,66279.0,03_04_0141_U4_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,3.66,03_04_0141_U4_20250416_CV_1.csv,03_04_0141_U4_20250416_CF_1.csv,,03_04_0041_U4_20231121_CV_0.csv,03_04_0041_U4_20231121_CF_0.csv,3.94
4,03_04_0146,U1,Failed,37878.0,03_04_0146_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0146_U1_20250314_CV_1.csv,03_04_0146_U1_20250314_CF_1.csv,,03_04_0046_U1_20231121_CV_0.csv,03_04_0046_U1_20231121_CF_0.csv,
4,03_04_0146,U2,Failed,37925.0,03_04_0146_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0146_U2_20250314_CV_1.csv,03_04_0146_U2_20250314_CF_1.csv,,03_04_0046_U2_20231121_CV_0.csv,03_04_0046_U2_20231121_CF_0.csv,
4,03_04_0146,U3,Failed,33185.0,03_04_0146_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0146_U3_20250314_CV_1.csv,03_04_0146_U3_20250314_CF_1.csv,,03_04_0046_U3_20231121_CV_0.csv,03_04_0046_U3_20231121_CF_0.csv,
4,03_04_0146,U4,Failed,29105.0,03_04_0146_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0146_U4_20250314_CV_1.csv,03_04_0146_U4_20250314_CF_1.csv,,03_04_0046_U4_20231121_CV_0.csv,03_04_0046_U4_20231121_CF_0.csv,
4,03_04_0151,U1,Not started,,,,,,,,,,,03_04_0151_U1_20231121_CV_0.csv,03_04_0151_U1_20231121_CF_0.csv,
4,03_04_0151,U2,Not started,,,,,,,,,,,03_04_0151_U2_20231121_CV_0.csv,03_04_0151_U2_20231121_CF_0.csv,
4,03_04_0151,U3,Not started,,,,,,,,,,,03_04_0151_U3_20231121_CV_0.csv,03_04_0151_U3_20231121_CF_0.csv,
4,03_04_0151,U4,Not started,,,,,,,,,,,03_04_0151_U4_20231121_CV_0.csv,03_04_0151_U4_20231121_CF_0.csv,
4,03_04_0156,U2,Measure/Scanned,26349.0,03_04_0156_U2_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5.0,,03_04_0156_U2_20250207_CV_1.csv,03_04_0156_U2_20250207_CF_1.csv,,03_04_0156_U2_20231121_CV_0.csv,03_04_0156_U2_20231121_CF_0.csv,
4,03_04_0156,U3,Measure/Scanned,27421.0,03_04_0156_U3_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5.0,,03_04_0156_U3_20250207_CV_1.csv,03_04_0156_U3_20250207_CF_1.csv,,03_04_0156_U3_20231121_CV_0.csv,03_04_0156_U3_20231121_CF_0.csv,
4,03_04_0156,U4,Measure/Scanned,24414.0,03_04_0156_U4_20250131_i.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5.0,,03_04_0156_U4_20250207_CV_1.csv,03_04_0156_U4_20250207_CF_1.csv,,03_04_0156_U4_20231121_CV_0.csv,03_04_0156_U4_20231121_CF_0.csv,
4,03_04_0156,U1,Measure/Scanned,22807.0,03_04_0156_U1_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5.0,,03_04_0156_U1_20250207_CV_1.csv,03_04_0156_U1_20250207_CF_1.csv,,03_04_0156_U1_20231121_CV_0.csv,03_04_0156_U1_20231121_CF_0.csv,
4,03_04_0161,U1,Failed,73096.0,03_04_0161_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,3.66 pH,03_04_0161_U1_20250416_CV_1.csv,03_04_0161_U1_20250416_CF_1.csv,,03_04_0161_U1_20231121_CV_0.csv,03_04_0161_U1_20231121_CF_0.csv,3.66
4,03_04_0161,U2,Failed,45483.0,03_04_0161_U2_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,,03_04_0161_U2_20250416_CV_1.csv,03_04_0161_U2_20250416_CF_1.csv,,03_04_0161_U2_20231121_CV_0.csv,03_04_0161_U2_20231121_CF_0.csv,
4,03_04_0161,U3,Failed,48479.0,03_04_0161_U3_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,,03_04_0161_U3_20250416_CV_1.csv,03_04_0161_U3_20250416_CF_1.csv,,03_04_0161_U3_20231121_CV_0.csv,03_04_0161_U3_20231121_CF_0.csv,
4,03_04_0161,U4,Failed,47794.0,03_04_0161_U4_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,4.09pH,03_04_0161_U4_20250416_CV_1.csv,03_04_0161_U4_20250416_CF_1.csv,,03_04_0161_U4_20231121_CV_0.csv,03_04_0161_U4_20231121_CF_0.csv,3.66
4,03_04_0166,U2,Measure/Scanned,41550.0,03_04_0166_U2_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3.0,,,,,03_04_0166_U2_20231121_CV_0.csv,03_04_0166_U2_20231121_CF_0.csv,
4,03_04_0166,U3,Measure/Scanned,84095.0,03_04_0166_U3_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3.0,,,,,03_04_0166_U3_20231121_CV_0.csv,03_04_0166_U3_20231121_CF_0.csv,
4,03_04_0166,U4,Measure/Scanned,41431.0,03_04_0166_U4_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3.0,,,,,03_04_0166_U4_20231121_CV_0.csv,03_04_0166_U4_20231121_CF_0.csv,
4,03_04_0166,U1,Measure/Scanned,74956.0,03_04_0166_U1_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3.0,,,,,03_04_0166_U1_20231121_CV_0.csv,03_04_0166_U1_20231121_CF_0.csv,
4,03_04_0171,U1,Not started,,,,,,,,,,,03_04_0171_U1_20231121_CV_0.csv,03_04_0171_U1_20231121_CF_0.csv,
4,03_04_0171,U2,Not started,,,,,,,,,,,03_04_0171_U2_20231121_CV_0.csv,03_04_0171_U2_20231121_CF_0.csv,
4,03_04_0171,U3,Not started,,,,,,,,,,,03_04_0171_U3_20231121_CV_0.csv,03_04_0171_U3_20231121_CF_0.csv,
4,03_04_0171,U4,Not started,,,,,,,,,,,03_04_0171_U4_20231121_CV_0.csv,03_04_0171_U4_20231121_CF_0.csv,
4,03_04_0176,U1,Not started,,,,,,,,,,,03_04_0176_U1_20231121_CV_0.csv,03_04_0176_U1_20231121_CF_0.csv,
4,03_04_0176,U2,Not started,,,,,,,,,,,03_04_0176_U2_20231121_CV_0.csv,03_04_0176_U2_20231121_CF_0.csv,
4,03_04_0176,U3,Not started,,,,,,,,,,,03_04_0176_U3_20231121_CV_0.csv,03_04_0176_U3_20231121_CF_0.csv,
4,03_04_0176,U4,Not started,,,,,,,,,,,03_04_0176_U4_20231121_CV_0.csv,03_04_0176_U4_20231121_CF_0.csv,
4,03_04_0181,U1,Not started,,,,,,,,,,,03_04_0181_U1_20231121_CV_0.csv,03_04_0181_U1_20231121_CF_0.csv,
4,03_04_0181,U2,Not started,,,,,,,,,,,03_04_0181_U2_20231121_CV_0.csv,03_04_0181_U2_20231121_CF_0.csv,
4,03_04_0181,U3,Not started,,,,,,,,,,,03_04_0181_U3_20231121_CV_0.csv,03_04_0181_U3_20231121_CF_0.csv,
4,03_04_0181,U4,Not started,,,,,,,,,,,03_04_0181_U4_20231121_CV_0.csv,03_04_0181_U4_20231121_CF_0.csv,
4,03_04_0186,U1,Not started,,,,,,,,,,,03_04_0186_U1_20231121_CV_0.csv,03_04_0186_U1_20231121_CF_0.csv,
4,03_04_0186,U2,Not started,,,,,,,,,,,03_04_0186_U2_20231121_CV_0.csv,03_04_0186_U2_20231121_CF_0.csv,
4,03_04_0186,U3,Not started,,,,,,,,,,,03_04_0186_U3_20231121_CV_0.csv,03_04_0186_U3_20231121_CF_0.csv,
4,03_04_0186,U4,Not started,,,,,,,,,,,03_04_0186_U4_20231121_CV_0.csv,03_04_0186_U4_20231121_CF_0.csv,
4,03_04_0191,U1,Not started,,,,,,,,,,,03_04_0191_U1_20231121_CV_0.csv,03_04_0191_U1_20231121_CF_0.csv,
4,03_04_0191,U2,Not started,,,,,,,,,,,03_04_0191_U2_20231121_CV_0.csv,03_04_0191_U2_20231121_CF_0.csv,
4,03_04_0191,U3,Not started,,,,,,,,,,,03_04_0191_U3_20231121_CV_0.csv,03_04_0191_U3_20231121_CF_0.csv,
